timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-04 03:00:00,941.0501549489314,0.0,0.0,941.0501549489314,0.0,0.0,50.0,0.08463971464342773
2025-01-04 04:00:00,946.7658584153829,0.0,0.0,946.7658584153829,0.0,0.0,50.0,0.0846410020935296
2025-01-04 05:00:00,961.5225119775911,0.0,0.0,961.5225119775911,0.0,0.0,50.0,0.08478472080766641
2025-01-04 06:00:00,1008.6025801847778,0.0,0.0,1008.6025801847778,0.0,0.0,50.0,0.08495074093785104
2025-01-04 07:00:00,1032.229404159569,28.026740244525882,0.0,1004.2026639150431,0.0,0.0,50.0,0.08466775328361273
2025-01-04 08:00:00,1049.6650888634467,53.46991609129371,0.0,996.195172772153,0.0,0.0,50.0,0.08437575645270146
2025-01-04 09:00:00,1027.5544497906415,74.42941814111533,0.0,953.1250316495261,0.0,0.0,50.0,0.08443481167980055
2025-01-04 10:00:00,1009.7186920584408,89.85702129102523,0.0,919.8616707674155,0.0,0.0,50.0,0.0839090665140254
2025-01-04 11:00:00,990.5702744948092,102.13365877739548,0.0,888.4366157174137,0.0,0.0,50.0,0.08373814366538852
2025-01-04 12:00:00,989.4601072158906,107.09019214684251,0.0,882.3699150690481,0.0,0.0,50.0,0.13374445332348553
2025-01-04 13:00:00,997.0846209488445,103.73048285354,0.0,893.3541380953045,0.0,0.0,50.0,0.13410039764262516
2025-01-04 14:00:00,1028.0314758598695,92.02097940955778,0.0,936.0104964503117,0.0,0.0,50.0,0.13388909338125018
2025-01-04 15:00:00,1099.835921196016,75.21740580261115,0.0,1024.6185153934048,0.0,0.0,50.0,0.13425072933831286
2025-01-04 16:00:00,1159.140720920297,54.08492163642389,0.0,1105.0557992838733,0.0,0.0,50.0,0.1342415008432503
2025-01-04 17:00:00,1217.0173570618276,27.87365382976449,1189.1437032320632,0.0,0.0,0.0,50.0,0.2442388028720446
2025-01-04 18:00:00,1257.699765061382,1.3303153425897774e-14,1257.699765061382,0.0,0.0,0.0,50.0,0.24363568136475627
2025-01-04 19:00:00,1286.6758911931606,0.0,1286.6758911931606,0.0,0.0,0.0,50.0,0.24378100980540318
2025-01-04 20:00:00,1256.0934641918013,0.0,1256.0934641918013,0.0,0.0,0.0,50.0,0.24397510603722417
2025-01-04 21:00:00,1187.454162269214,0.0,1187.454162269214,0.0,0.0,0.0,50.0,0.24377654881676736
2025-01-04 22:00:00,1120.287328873475,0.0,0.0,1120.287328873475,0.0,0.0,50.0,0.08356805305225107
2025-01-04 23:00:00,1055.3653711941365,0.0,0.0,1055.3653711941365,0.0,0.0,50.0,0.08345333379725271
2025-01-05 00:00:00,919.0379722347126,0.0,0.0,919.0379722347126,0.0,0.0,50.0,0.08337643576539255
2025-01-05 01:00:00,907.8259581862203,0.0,0.0,907.8259581862203,0.0,0.0,50.0,0.08324805014436867
2025-01-05 02:00:00,905.9792141189994,0.0,0.0,905.9792141189994,0.0,0.0,50.0,0.08332642283337895
2025-01-05 03:00:00,914.3854690139564,0.0,0.0,914.3854690139564,0.0,0.0,50.0,0.08358427251626102
2025-01-05 04:00:00,933.7555548534569,0.0,0.0,933.7555548534569,0.0,0.0,50.0,0.08357246886689068
2025-01-05 05:00:00,957.0633214428794,0.0,0.0,957.0633214428794,0.0,0.0,50.0,0.08351363219667071
2025-01-05 06:00:00,986.3258088603511,0.0,0.0,986.3258088603511,0.0,0.0,50.0,0.08371817648696225
2025-01-05 07:00:00,1029.0354102198792,26.569211578554995,0.0,1002.4661986413241,0.0,0.0,50.0,0.08384403413271166
2025-01-05 08:00:00,1049.365637203157,50.958899965944404,0.0,998.4067372372125,0.0,0.0,50.0,0.08401071491597785
2025-01-05 09:00:00,1048.678850993114,74.32357575828335,0.0,974.3552752348307,0.0,0.0,50.0,0.08416267223847015
2025-01-05 10:00:00,1009.3120632237177,93.9817027406744,0.0,915.3303604830433,0.0,0.0,50.0,0.08440859645986502
