timestamp,load_kw,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,grid_price_per_kwh
2025-01-01 00:00:00,1014.1801852993682,0.0,0.0,964.1801852993682,0.0,50.0,197.36842105263156,0.09950920888782558
2025-01-01 01:00:00,1003.2194042526338,0.0,0.0,953.2194042526338,0.0,50.0,144.73684210526312,0.09953631615018331
2025-01-01 02:00:00,1007.9976053092779,0.0,0.0,957.9976053092779,0.0,50.0,92.1052631578947,0.09955404587051961
2025-01-01 03:00:00,1015.3535232464026,37.5,0.0,1052.8535232464026,37.5,0.0,127.7302631578947,0.0994595987593168
2025-01-01 04:00:00,1022.1504172857416,0.0,0.0,972.1504172857416,0.0,50.0,75.09868421052627,0.09949923884162175
2025-01-01 05:00:00,1038.9328584412774,50.0,0.0,1088.9328584412774,50.0,0.0,122.59868421052627,0.09937783344918157
2025-01-01 06:00:00,1048.3808022068083,50.0,0.0,1098.3808022068083,50.0,0.0,170.09868421052627,0.09926887230072924
2025-01-01 07:00:00,1090.9948418832516,76.52480334474717,0.0,1114.4700385385045,50.0,0.0,217.59868421052627,0.0990615181094066
2025-01-01 08:00:00,1102.1464847931659,100.44394483753243,0.0,1101.7025399556335,50.0,0.0,265.09868421052624,0.09908448376419075
2025-01-01 09:00:00,1077.265799577593,121.56335244611894,0.0,1055.7024471314742,50.0,0.0,312.59868421052624,0.0989643227452007
2025-01-01 10:00:00,1037.7885079593675,139.43018235575585,0.0,998.3583256036117,50.0,0.0,360.09868421052624,0.09888057463515042
2025-01-01 11:00:00,1021.2370400502305,148.6307301768817,0.0,972.6063098733488,50.0,0.0,407.59868421052624,0.09911136992179266
2025-01-01 12:00:00,1025.9804549559944,102.80346149927875,0.0,873.1769934567156,0.0,50.0,354.9671052631578,0.14910419999125551
2025-01-01 13:00:00,1037.1881710421203,96.8405475022691,0.0,890.3476235398512,0.0,50.0,302.33552631578937,0.14924352523582643
2025-01-01 14:00:00,1067.8223645324051,83.86771148515922,0.0,933.9546530472459,0.0,50.0,249.70394736842093,0.14912621692354372
