timestamp,load_kw,solar_cf,grid_price_per_kwh,pv_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,soc_kwh,diesel_on
2025-08-20 17:00:00,1348.8620108210966,0.19564418579414447,0.29034369581481756,358.6809420745363,940.1810687465604,0.0,0.0,50.0,260.52631578947364,1
2025-08-20 18:00:00,1402.1293113755087,9.091242147364642e-17,0.29035274938091793,0.0,1352.1293113755087,0.0,0.0,50.0,207.89473684210523,1
2025-08-20 19:00:00,1415.8182480705889,0.0,0.29007132054606927,0.0,1365.8182480705889,0.0,0.0,50.0,155.26315789473682,1
2025-08-20 20:00:00,1389.2075890894619,0.0,0.2894888857315541,0.0,1339.2075890894619,0.0,0.0,50.0,102.63157894736841,1
2025-08-20 21:00:00,1342.2328928109343,0.0,0.289467901694378,0.0,1292.2328928109343,0.0,0.0,50.0,50.0,1
2025-08-20 22:00:00,1268.1596896714816,0.0,0.12957570712558658,0.0,0.0,1318.1596896714816,50.0,0.0,97.5,0
2025-08-20 23:00:00,1194.5662264290588,0.0,0.12986376385554962,0.0,0.0,1194.5662264290588,0.0,0.0,97.5,0
2025-08-21 00:00:00,1040.8767326799225,0.0,0.12976665064834222,0.0,0.0,1040.8767326799225,0.0,0.0,97.5,0
2025-08-21 01:00:00,1029.8090290395212,0.0,0.12974344351058287,0.0,0.0,1029.8090290395212,0.0,0.0,97.5,0
2025-08-21 02:00:00,1048.748718994587,0.0,0.12919360894468787,0.0,0.0,1098.748718994587,50.0,0.0,145.0,0
2025-08-21 03:00:00,1064.5886440879644,0.0,0.12933780776086135,0.0,0.0,1114.5886440879644,50.0,0.0,192.5,0
2025-08-21 04:00:00,1078.882582868974,0.0,0.1296425521953888,0.0,0.0,1078.882582868974,0.0,0.0,192.5,0
2025-08-21 05:00:00,1119.6024372219915,0.0,0.12961494900464257,0.0,8.526512829121202e-14,1140.6550688009388,21.05263157894737,0.0,212.5,0
2025-08-21 06:00:00,1151.3739637726758,0.0,0.12953890461664863,0.0,0.0,1201.3739637726758,50.0,0.0,260.0,0
2025-08-21 07:00:00,1202.3370557052074,0.17919334304959253,0.12959882468349293,328.52106919313866,-5.684341886080802e-14,923.8159865120688,50.0,0.0,307.5,0
2025-08-21 08:00:00,1220.7299659762648,0.33487168624266966,0.12993463462497898,613.9313131543323,0.0,606.7986528219325,0.0,0.0,307.5,0
2025-08-21 09:00:00,1204.2852164624387,0.48322983738944536,0.13032247461866214,885.9212074707041,0.0,318.36400899173464,0.0,0.0,307.5,0
2025-08-21 10:00:00,1162.792899582453,0.5815590459257928,0.1304422980833965,1066.1913903442714,0.0,96.6015092381815,0.0,0.0,307.5,0
2025-08-21 11:00:00,1131.8817541466456,0.649238649647207,0.130083972481581,1181.8817541466456,0.0,0.0,50.0,0.0,355.0,0
2025-08-21 12:00:00,1130.343878691857,0.6794155638992059,0.18001849984980703,1180.343878691857,0.0,0.0,50.0,0.0,402.5,0
2025-08-21 13:00:00,1141.5498991469074,0.6727448107692252,0.1800362415275518,1191.5498991469074,0.0,0.0,50.0,0.0,450.0,0
2025-08-21 14:00:00,1160.190295591623,0.5982206288730125,0.17982626481020356,1096.7376201936468,-3.552713678800501e-15,33.45267539797625,0.0,29.99999999999999,418.42105263157896,0
2025-08-21 15:00:00,1205.116406378025,0.4930647145866676,0.18004057022370704,903.9518123873191,0.0,251.16459399070584,0.0,50.0,365.7894736842105,0
2025-08-21 16:00:00,1275.7388742982137,0.3531663406256757,0.18000284251327886,647.471506758292,0.0,578.2673675399217,0.0,50.0,313.1578947368421,0
2025-08-21 17:00:00,1339.64019110045,0.185770919730529,0.2903409863903103,340.57995758232994,949.0602335181201,0.0,0.0,50.0,260.52631578947364,1
2025-08-21 18:00:00,1390.5517890439667,9.002277603107122e-17,0.29008895915403243,0.0,1340.5517890439667,0.0,0.0,50.0,207.89473684210523,1
2025-08-21 19:00:00,1409.7175368371763,0.0,0.29004536661149266,0.0,1359.7175368371763,0.0,0.0,50.0,155.26315789473682,1
